event_date,live_start,showtime,event_uid,position,song,is_se,is_interlude,is_encore,note,venue,post_event_name,calendar_summary,source_file
2025-10-26,19:30,18:30,510ap4b13vrr1kfrfv5j9ota18@google.com,5,Moving Lights!,no,no,no,,新宿MARZ,UNIVERSE企画『NEW ORDER』,【イベント】UNIVERSE企画『NEW ORDER』,2026-08-17.txt
2025-10-26,19:30,18:30,510ap4b13vrr1kfrfv5j9ota18@google.com,6,ルミナス,no,no,no,,新宿MARZ,UNIVERSE企画『NEW ORDER』,【イベント】UNIVERSE企画『NEW ORDER』,2026-08-17.txt
2025-10-26,19:30,18:30,510ap4b13vrr1kfrfv5j9ota18@google.com,7,プライマリ,no,no,no,,新宿MARZ,UNIVERSE企画『NEW ORDER』,【イベント】UNIVERSE企画『NEW ORDER』,2026-08-17.txt
2025-10-27,19:35,19:10,33i7f7gs73g2oieh0ttsc4q3su@google.com,1,SE,yes,no,no,,新宿MARZ,「エンジョイナス‼」,【イベント】「エンジョイナス‼」,2026-08-17.txt
2025-10-27,19:35,19:10,33i7f7gs73g2oieh0ttsc4q3su@google.com,2,"Dear,History",no,no,no,,新宿MARZ,「エンジョイナス‼」,【イベント】「エンジョイナス‼」,2026-08-17.txt
2025-10-27,19:35,19:10,33i7f7gs73g2oieh0ttsc4q3su@google.com,3,Blooming,no,no,no,,新宿MARZ,「エンジョイナス‼」,【イベント】「エンジョイナス‼」,2026-08-17.txt
2025-10-27,19:35,19:10,33i7f7gs73g2oieh0ttsc4q3su@google.com,4,ルミナス,no,no,no,,新宿MARZ,「エンジョイナス‼」,【イベント】「エンジョイナス‼」,2026-08-17.txt
2025-10-27,19:35,19:10,33i7f7gs73g2oieh0ttsc4q3su@google.com,5,朝焼けと車窓,no,no,no,,新宿MARZ,「エンジョイナス‼」,【イベント】「エンジョイナス‼」,2026-08-17.txt
2025-10-27,19:35,19:10,33i7f7gs73g2oieh0ttsc4q3su@google.com,6,プライマリ,no,no,no,,新宿MARZ,「エンジョイナス‼」,【イベント】「エンジョイナス‼」,2026-08-17.txt
2025-11-01,20:15,16:45,55icp9hnemnu349eujvhcvgmm6@google.com,1,SE,yes,no,no,,四谷LOTUS,INFINITY LIVE presents『Princeism - Night - 』,【イベント】INFINITY LIVE presents『Princeism - Night - 』,2026-08-17.txt
2025-11-01,20:15,16:45,55icp9hnemnu349eujvhcvgmm6@google.com,2,"Dear,History",no,no,no,,四谷LOTUS,INFINITY LIVE presents『Princeism - Night - 』,【イベント】INFINITY LIVE presents『Princeism - Night - 』,2026-08-17.txt
2025-11-01,20:15,16:45,55icp9hnemnu349eujvhcvgmm6@google.com,3,Blooming,no,no,no,,四谷LOTUS,INFINITY LIVE presents『Princeism - Night - 』,【イベント】INFINITY LIVE presents『Princeism - Night - 』,2026-08-17.txt
2025-11-01,20:15,16:45,55icp9hnemnu349eujvhcvgmm6@google.com,4,朝焼けと車窓,no,no,no,,四谷LOTUS,INFINITY LIVE presents『Princeism - Night - 』,【イベント】INFINITY LIVE presents『Princeism - Night - 』,2026-08-17.txt
2025-11-01,20:15,16:45,55icp9hnemnu349eujvhcvgmm6@google.com,5,ルミナス,no,no,no,,四谷LOTUS,INFINITY LIVE presents『Princeism - Night - 』,【イベント】INFINITY LIVE presents『Princeism - Night - 』,2026-08-17.txt
2025-11-01,20:15,16:45,55icp9hnemnu349eujvhcvgmm6@google.com,6,プライマリ,no,no,no,,四谷LOTUS,INFINITY LIVE presents『Princeism - Night - 』,【イベント】INFINITY LIVE presents『Princeism - Night - 』,2026-08-17.txt
2025-11-02,16:00,11:00,4eocno6jtlm7me3o4tp1h7heei@google.com,1,SE,yes,no,no,,大塚Hearts+,Hearts+ presents「秋のYOIMACHI」,【イベント】Hearts+ presents「秋のYOIMACHI」,2026-08-17.txt
2025-11-02,16:00,11:00,4eocno6jtlm7me3o4tp1h7heei@google.com,2,Blooming,no,no,no,,大塚Hearts+,Hearts+ presents「秋のYOIMACHI」,【イベント】Hearts+ presents「秋のYOIMACHI」,2026-08-17.txt
2025-11-02,16:00,11:00,4eocno6jtlm7me3o4tp1h7heei@google.com,3,Moving Lights!,no,no,no,,大塚Hearts+,Hearts+ presents「秋のYOIMACHI」,【イベント】Hearts+ presents「秋のYOIMACHI」,2026-08-17.txt
2025-11-02,16:00,11:00,4eocno6jtlm7me3o4tp1h7heei@google.com,4,ルミナス,no,no,no,,大塚Hearts+,Hearts+ presents「秋のYOIMACHI」,【イベント】Hearts+ presents「秋のYOIMACHI」,2026-08-17.txt
2025-11-02,16:00,11:00,4eocno6jtlm7me3o4tp1h7heei@google.com,5,プライマリ,no,no,no,,大塚Hearts+,Hearts+ presents「秋のYOIMACHI」,【イベント】Hearts+ presents「秋のYOIMACHI」,2026-08-17.txt
2025-11-02,16:00,11:00,4eocno6jtlm7me3o4tp1h7heei@google.com,6,朝焼けと車窓,no,no,no,,大塚Hearts+,Hearts+ presents「秋のYOIMACHI」,【イベント】Hearts+ presents「秋のYOIMACHI」,2026-08-17.txt
2025-11-02,16:00,11:00,4eocno6jtlm7me3o4tp1h7heei@google.com,7,"Dear,History",no,no,no,,大塚Hearts+,Hearts+ presents「秋のYOIMACHI」,【イベント】Hearts+ presents「秋のYOIMACHI」,2026-08-17.txt
2025-11-03,12:10,11:30,6uqoqld8v3b8nv399kljen2pcn@google.com,1,SE(Moving Lights!),yes,no,no,,TwinBoxGARAGE,『秋葉原アイドルサーキット vol.5』,【イベント】『秋葉原アイドルサーキット vol.5』,2026-08-17.txt
2025-11-03,12:10,11:30,6uqoqld8v3b8nv399kljen2pcn@google.com,2,Moving Lights!,no,no,no,,TwinBoxGARAGE,『秋葉原アイドルサーキット vol.5』,【イベント】『秋葉原アイドルサーキット vol.5』,2026-08-17.txt
2025-11-03,12:10,11:30,6uqoqld8v3b8nv399kljen2pcn@google.com,3,Blooming,no,no,no,,TwinBoxGARAGE,『秋葉原アイドルサーキット vol.5』,【イベント】『秋葉原アイドルサーキット vol.5』,2026-08-17.txt
2025-11-03,12:10,11:30,6uqoqld8v3b8nv399kljen2pcn@google.com,4,朝焼けと車窓,no,no,no,,TwinBoxGARAGE,『秋葉原アイドルサーキット vol.5』,【イベント】『秋葉原アイドルサーキット vol.5』,2026-08-17.txt
2025-11-03,12:10,11:30,6uqoqld8v3b8nv399kljen2pcn@google.com,5,ルミナス,no,no,no,,TwinBoxGARAGE,『秋葉原アイドルサーキット vol.5』,【イベント】『秋葉原アイドルサーキット vol.5』,2026-08-17.txt
2025-11-08,14:10,11:30,39mrm0e7l6945sadb4vl9v34er@google.com,1,SE,yes,no,no,,下北沢MOSAiC,「アイクル2025本祭 ~WAKUWAKU CIRCUIT ~」,【イベント】「アイクル2025本祭 ~WAKUWAKU CIRCUIT ~」,2026-08-17.txt
2025-11-08,14:10,11:30,39mrm0e7l6945sadb4vl9v34er@google.com,2,Blooming,no,no,no,,下北沢MOSAiC,「アイクル2025本祭 ~WAKUWAKU CIRCUIT ~」,【イベント】「アイクル2025本祭 ~WAKUWAKU CIRCUIT ~」,2026-08-17.txt
2025-11-08,14:10,11:30,39mrm0e7l6945sadb4vl9v34er@google.com,3,"Dear,History",no,no,no,,下北沢MOSAiC,「アイクル2025本祭 ~WAKUWAKU CIRCUIT ~」,【イベント】「アイクル2025本祭 ~WAKUWAKU CIRCUIT ~」,2026-08-17.txt
2025-11-08,14:10,11:30,39mrm0e7l6945sadb4vl9v34er@google.com,4,プライマリ,no,no,no,,下北沢MOSAiC,「アイクル2025本祭 ~WAKUWAKU CIRCUIT ~」,【イベント】「アイクル2025本祭 ~WAKUWAKU CIRCUIT ~」,2026-08-17.txt
2025-11-08,14:10,11:30,39mrm0e7l6945sadb4vl9v34er@google.com,5,Moving Lights!,no,no,no,,下北沢MOSAiC,「アイクル2025本祭 ~WAKUWAKU CIRCUIT ~」,【イベント】「アイクル2025本祭 ~WAKUWAKU CIRCUIT ~」,2026-08-17.txt
2025-11-08,14:10,11:30,39mrm0e7l6945sadb4vl9v34er@google.com,6,朝焼けと車窓,no,no,no,,下北沢MOSAiC,「アイクル2025本祭 ~WAKUWAKU CIRCUIT ~」,【イベント】「アイクル2025本祭 ~WAKUWAKU CIRCUIT ~」,2026-08-17.txt
2025-11-08,14:10,11:30,39mrm0e7l6945sadb4vl9v34er@google.com,7,ルミナス,no,no,no,,下北沢MOSAiC,「アイクル2025本祭 ~WAKUWAKU CIRCUIT ~」,【イベント】「アイクル2025本祭 ~WAKUWAKU CIRCUIT ~」,2026-08-17.txt
2025-11-09,11:30,11:30,0jtputfi1ov77hthi3keienms8@google.com,1,SE(Moving Lights!),yes,no,no,,Flowers Loft,『WEEKEND無限脱却SPECIAL 2025』,【イベント】『WEEKEND無限脱却SPECIAL 2025』,2026-08-17.txt
2025-11-09,11:30,11:30,0jtputfi1ov77hthi3keienms8@google.com,2,Moving Lights!,no,no,no,,Flowers Loft,『WEEKEND無限脱却SPECIAL 2025』,【イベント】『WEEKEND無限脱却SPECIAL 2025』,2026-08-17.txt
2025-11-09,11:30,11:30,0jtputfi1ov77hthi3keienms8@google.com,3,Blooming,no,no,no,,Flowers Loft,『WEEKEND無限脱却SPECIAL 2025』,【イベント】『WEEKEND無限脱却SPECIAL 2025』,2026-08-17.txt
2025-11-09,11:30,11:30,0jtputfi1ov77hthi3keienms8@google.com,4,ルミナス,no,no,no,,Flowers Loft,『WEEKEND無限脱却SPECIAL 2025』,【イベント】『WEEKEND無限脱却SPECIAL 2025』,2026-08-17.txt
2025-11-09,11:30,11:30,0jtputfi1ov77hthi3keienms8@google.com,5,朝焼けと車窓,no,no,no,,Flowers Loft,『WEEKEND無限脱却SPECIAL 2025』,【イベント】『WEEKEND無限脱却SPECIAL 2025』,2026-08-17.txt
2025-11-09,11:30,11:30,0jtputfi1ov77hthi3keienms8@google.com,6,"Dear,History",no,no,no,,Flowers Loft,『WEEKEND無限脱却SPECIAL 2025』,【イベント】『WEEKEND無限脱却SPECIAL 2025』,2026-08-17.txt
2025-11-10,18:30,18:30,1tnsqg7767nv4i7soc70qvd1pd@google.com,1,SE,yes,no,no,,大塚Hearts+,日ノ目企画presents“MONDAYDRIVE”,【イベント】日ノ目企画presents“MONDAYDRIVE”,2026-08-17.txt
2025-11-10,18:30,18:30,1tnsqg7767nv4i7soc70qvd1pd@google.com,2,Blooming,no,no,no,,大塚Hearts+,日ノ目企画presents“MONDAYDRIVE”,【イベント】日ノ目企画presents“MONDAYDRIVE”,2026-08-17.txt
2025-11-10,18:30,18:30,1tnsqg7767nv4i7soc70qvd1pd@google.com,3,Moving Lights!,no,no,no,,大塚Hearts+,日ノ目企画presents“MONDAYDRIVE”,【イベント】日ノ目企画presents“MONDAYDRIVE”,2026-08-17.txt
2025-11-10,18:30,18:30,1tnsqg7767nv4i7soc70qvd1pd@google.com,4,朝焼けと車窓,no,no,no,,大塚Hearts+,日ノ目企画presents“MONDAYDRIVE”,【イベント】日ノ目企画presents“MONDAYDRIVE”,2026-08-17.txt
2025-11-10,18:30,18:30,1tnsqg7767nv4i7soc70qvd1pd@google.com,5,ルミナス,no,no,no,,大塚Hearts+,日ノ目企画presents“MONDAYDRIVE”,【イベント】日ノ目企画presents“MONDAYDRIVE”,2026-08-17.txt
2025-11-10,18:30,18:30,1tnsqg7767nv4i7soc70qvd1pd@google.com,6,"Dear,History",no,no,no,,大塚Hearts+,日ノ目企画presents“MONDAYDRIVE”,【イベント】日ノ目企画presents“MONDAYDRIVE”,2026-08-17.txt
2025-11-11,19:15,18:45,6njvp3mgt9tdnp7sb771iq05a8@google.com,1,SE,yes,no,no,,高円寺HIGH,"「AQ&0番線と夜明け前 共同企画""永久番線""」","【イベント】AQ&0番線と夜明け前 共同企画""永久番線""",2026-08-17.txt
2025-11-11,19:15,18:45,6njvp3mgt9tdnp7sb771iq05a8@google.com,2,"Dear,History",no,no,no,,高円寺HIGH,"「AQ&0番線と夜明け前 共同企画""永久番線""」","【イベント】AQ&0番線と夜明け前 共同企画""永久番線""",2026-08-17.txt
2025-11-11,19:15,18:45,6njvp3mgt9tdnp7sb771iq05a8@google.com,3,Blooming,no,no,no,,高円寺HIGH,"「AQ&0番線と夜明け前 共同企画""永久番線""」","【イベント】AQ&0番線と夜明け前 共同企画""永久番線""",2026-08-17.txt
2025-11-11,19:15,18:45,6njvp3mgt9tdnp7sb771iq05a8@google.com,4,Moving Lights!,no,no,no,,高円寺HIGH,"「AQ&0番線と夜明け前 共同企画""永久番線""」","【イベント】AQ&0番線と夜明け前 共同企画""永久番線""",2026-08-17.txt
2025-11-11,19:15,18:45,6njvp3mgt9tdnp7sb771iq05a8@google.com,5,ルミナス,no,no,no,,高円寺HIGH,"「AQ&0番線と夜明け前 共同企画""永久番線""」","【イベント】AQ&0番線と夜明け前 共同企画""永久番線""",2026-08-17.txt
2025-11-11,19:15,18:45,6njvp3mgt9tdnp7sb771iq05a8@google.com,6,朝焼けと車窓,no,no,no,,高円寺HIGH,"「AQ&0番線と夜明け前 共同企画""永久番線""」","【イベント】AQ&0番線と夜明け前 共同企画""永久番線""",2026-08-17.txt
2025-11-11,19:15,18:45,6njvp3mgt9tdnp7sb771iq05a8@google.com,7,プライマリ,no,no,no,,高円寺HIGH,"「AQ&0番線と夜明け前 共同企画""永久番線""」","【イベント】AQ&0番線と夜明け前 共同企画""永久番線""",2026-08-17.txt
2025-11-14,20:30,19:00,5lffu6p55t51llnf3obmps2d3d@google.com,1,SE,yes,no,no,,新宿MARZ,UNIVERSE企画『NEW ORDER』,【イベント】UNIVERSE企画『NEW ORDER』,2026-08-17.txt
2025-11-14,20:30,19:00,5lffu6p55t51llnf3obmps2d3d@google.com,2,プライマリ,no,no,no,,新宿MARZ,UNIVERSE企画『NEW ORDER』,【イベント】UNIVERSE企画『NEW ORDER』,2026-08-17.txt
2025-11-14,20:30,19:00,5lffu6p55t51llnf3obmps2d3d@google.com,3,Blooming,no,no,no,,新宿MARZ,UNIVERSE企画『NEW ORDER』,【イベント】UNIVERSE企画『NEW ORDER』,2026-08-17.txt
2025-11-14,20:30,19:00,5lffu6p55t51llnf3obmps2d3d@google.com,4,Moving Lights!,no,no,no,,新宿MARZ,UNIVERSE企画『NEW ORDER』,【イベント】UNIVERSE企画『NEW ORDER』,2026-08-17.txt
2025-11-14,20:30,19:00,5lffu6p55t51llnf3obmps2d3d@google.com,5,ルミナス,no,no,no,,新宿MARZ,UNIVERSE企画『NEW ORDER』,【イベント】UNIVERSE企画『NEW ORDER』,2026-08-17.txt
2025-11-14,20:30,19:00,5lffu6p55t51llnf3obmps2d3d@google.com,6,朝焼けと車窓,no,no,no,,新宿MARZ,UNIVERSE企画『NEW ORDER』,【イベント】UNIVERSE企画『NEW ORDER』,2026-08-17.txt
2025-11-14,20:30,19:00,5lffu6p55t51llnf3obmps2d3d@google.com,7,"Dear,History",no,no,no,,新宿MARZ,UNIVERSE企画『NEW ORDER』,【イベント】UNIVERSE企画『NEW ORDER』,2026-08-17.txt
2025-11-16,13:00,11:30,4p3b5fdah8igfrmsd8t4cpbcpv@google.com,1,SE,yes,no,no,,Flowers Loft,『アネモネ』,【イベント】『アネモネ』,2026-08-17.txt
2025-11-16,13:00,11:30,4p3b5fdah8igfrmsd8t4cpbcpv@google.com,2,Blooming,no,no,no,,Flowers Loft,『アネモネ』,【イベント】『アネモネ』,2026-08-17.txt
2025-11-16,13:00,11:30,4p3b5fdah8igfrmsd8t4cpbcpv@google.com,3,Moving Lights!,no,no,no,,Flowers Loft,『アネモネ』,【イベント】『アネモネ』,2026-08-17.txt
2025-11-16,13:00,11:30,4p3b5fdah8igfrmsd8t4cpbcpv@google.com,4,ルミナス,no,no,no,,Flowers Loft,『アネモネ』,【イベント】『アネモネ』,2026-08-17.txt
2025-11-16,13:00,11:30,4p3b5fdah8igfrmsd8t4cpbcpv@google.com,5,"Dear,History",no,no,no,,Flowers Loft,『アネモネ』,【イベント】『アネモネ』,2026-08-17.txt
2025-11-16,13:00,11:30,4p3b5fdah8igfrmsd8t4cpbcpv@google.com,6,朝焼けと車窓,no,no,no,,Flowers Loft,『アネモネ』,【イベント】『アネモネ』,2026-08-17.txt
2025-11-16,13:00,11:30,4p3b5fdah8igfrmsd8t4cpbcpv@google.com,7,プライマリ,no,no,no,,Flowers Loft,『アネモネ』,【イベント】『アネモネ』,2026-08-17.txt
2025-11-22,11:45,09:10,2hih7e5imrucg8gev67ju41dr6@google.com,1,SE,yes,no,no,,新宿LOFT,『ともだちFES 2025』,【イベント】『ともだちFES 2025』,2026-08-17.txt
2025-11-22,11:45,09:10,2hih7e5imrucg8gev67ju41dr6@google.com,2,プライマリ,no,no,no,,新宿LOFT,『ともだちFES 2025』,【イベント】『ともだちFES 2025』,2026-08-17.txt
2025-11-22,11:45,09:10,2hih7e5imrucg8gev67ju41dr6@google.com,3,Moving Lights!,no,no,no,,新宿LOFT,『ともだちFES 2025』,【イベント】『ともだちFES 2025』,2026-08-17.txt
2025-11-22,11:45,09:10,2hih7e5imrucg8gev67ju41dr6@google.com,4,ルミナス,no,no,no,,新宿LOFT,『ともだちFES 2025』,【イベント】『ともだちFES 2025』,2026-08-17.txt
2025-11-22,11:45,09:10,2hih7e5imrucg8gev67ju41dr6@google.com,5,朝焼けと車窓,no,no,no,,新宿LOFT,『ともだちFES 2025』,【イベント】『ともだちFES 2025』,2026-08-17.txt
2025-11-22,11:45,09:10,2hih7e5imrucg8gev67ju41dr6@google.com,6,"Dear,History",no,no,no,,新宿LOFT,『ともだちFES 2025』,【イベント】『ともだちFES 2025』,2026-08-17.txt
2025-11-23,10:30,11:00,4o56fpt8n68qeej666nckv5d79@google.com,1,SE,yes,no,no,,Spotify O-Crest,『NEW AGE EMO MUGEN -DAY-』,【イベント】『NEW AGE EMO MUGEN -DAY-』,2026-08-17.txt
2025-11-23,10:30,11:00,4o56fpt8n68qeej666nckv5d79@google.com,2,"Dear,History",no,no,no,,Spotify O-Crest,『NEW AGE EMO MUGEN -DAY-』,【イベント】『NEW AGE EMO MUGEN -DAY-』,2026-08-17.txt
2025-11-23,10:30,11:00,4o56fpt8n68qeej666nckv5d79@google.com,3,Blooming,no,no,no,,Spotify O-Crest,『NEW AGE EMO MUGEN -DAY-』,【イベント】『NEW AGE EMO MUGEN -DAY-』,2026-08-17.txt
2025-11-23,10:30,11:00,4o56fpt8n68qeej666nckv5d79@google.com,4,Moving Lights!,no,no,no,,Spotify O-Crest,『NEW AGE EMO MUGEN -DAY-』,【イベント】『NEW AGE EMO MUGEN -DAY-』,2026-08-17.txt
2025-11-23,10:30,11:00,4o56fpt8n68qeej666nckv5d79@google.com,5,朝焼けと車窓,no,no,no,,Spotify O-Crest,『NEW AGE EMO MUGEN -DAY-』,【イベント】『NEW AGE EMO MUGEN -DAY-』,2026-08-17.txt
2025-11-23,10:30,11:00,4o56fpt8n68qeej666nckv5d79@google.com,6,ルミナス,no,no,no,,Spotify O-Crest,『NEW AGE EMO MUGEN -DAY-』,【イベント】『NEW AGE EMO MUGEN -DAY-』,2026-08-17.txt
2025-11-24,12:10,11:20,72brvb1htocru71irumhbpvs81@google.com,1,SE,yes,no,no,,下北沢MOSAiC,Drawry.主催イベント「build a family vol.1」,【イベント】Drawry.主催イベント「build a family vol.1」,2026-08-17.txt
2025-11-24,12:10,11:20,72brvb1htocru71irumhbpvs81@google.com,2,"Dear,History",no,no,no,,下北沢MOSAiC,Drawry.主催イベント「build a family vol.1」,【イベント】Drawry.主催イベント「build a family vol.1」,2026-08-17.txt
2025-11-24,12:10,11:20,72brvb1htocru71irumhbpvs81@google.com,3,Blooming,no,no,no,,下北沢MOSAiC,Drawry.主催イベント「build a family vol.1」,【イベント】Drawry.主催イベント「build a family vol.1」,2026-08-17.txt
2025-11-24,12:10,11:20,72brvb1htocru71irumhbpvs81@google.com,4,ラブストーリーが始まらない,no,no,no,新曲,下北沢MOSAiC,Drawry.主催イベント「build a family vol.1」,【イベント】Drawry.主催イベント「build a family vol.1」,2026-08-17.txt
2025-11-24,12:10,11:20,72brvb1htocru71irumhbpvs81@google.com,5,朝焼けと車窓,no,no,no,,下北沢MOSAiC,Drawry.主催イベント「build a family vol.1」,【イベント】Drawry.主催イベント「build a family vol.1」,2026-08-17.txt
2025-11-24,12:10,11:20,72brvb1htocru71irumhbpvs81@google.com,6,ルミナス,no,no,no,,下北沢MOSAiC,Drawry.主催イベント「build a family vol.1」,【イベント】Drawry.主催イベント「build a family vol.1」,2026-08-17.txt
2025-11-24,12:10,11:20,72brvb1htocru71irumhbpvs81@google.com,7,プライマリ,no,no,no,,下北沢MOSAiC,Drawry.主催イベント「build a family vol.1」,【イベント】Drawry.主催イベント「build a family vol.1」,2026-08-17.txt
2025-11-29,16:00,10:00,03o9pqn7mrmkdp50651te81p9h@google.com,1,SE,yes,no,no,,ベルサール渋谷ガーデン,TIF学園 「学園祭」秋,【イベント】TIF学園 「学園祭」秋,2026-08-17.txt
2025-11-29,16:00,10:00,03o9pqn7mrmkdp50651te81p9h@google.com,2,ラブストーリーが始まらない,no,no,no,,ベルサール渋谷ガーデン,TIF学園 「学園祭」秋,【イベント】TIF学園 「学園祭」秋,2026-08-17.txt
2025-11-29,16:00,10:00,03o9pqn7mrmkdp50651te81p9h@google.com,3,ルミナス,no,no,no,,ベルサール渋谷ガーデン,TIF学園 「学園祭」秋,【イベント】TIF学園 「学園祭」秋,2026-08-17.txt
2025-11-29,16:00,10:00,03o9pqn7mrmkdp50651te81p9h@google.com,4,朝焼けと車窓,no,no,no,,ベルサール渋谷ガーデン,TIF学園 「学園祭」秋,【イベント】TIF学園 「学園祭」秋,2026-08-17.txt
2025-11-29,16:00,10:00,03o9pqn7mrmkdp50651te81p9h@google.com,5,"Dear,History",no,no,no,,ベルサール渋谷ガーデン,TIF学園 「学園祭」秋,【イベント】TIF学園 「学園祭」秋,2026-08-17.txt
2025-11-30,12:10,11:45,06ots1h65f2k9qs9i12riqtrsg@google.com,1,SE(Moving Lights!),yes,no,no,,SUPERNOVA KAWASAKI,『BUNFES Vol.3』,【イベント】『BUNFES Vol.3』,2026-08-17.txt
2025-11-30,12:10,11:45,06ots1h65f2k9qs9i12riqtrsg@google.com,2,Moving Lights!,no,no,no,,SUPERNOVA KAWASAKI,『BUNFES Vol.3』,【イベント】『BUNFES Vol.3』,2026-08-17.txt
2025-11-30,12:10,11:45,06ots1h65f2k9qs9i12riqtrsg@google.com,3,Blooming,no,no,no,,SUPERNOVA KAWASAKI,『BUNFES Vol.3』,【イベント】『BUNFES Vol.3』,2026-08-17.txt
2025-11-30,12:10,11:45,06ots1h65f2k9qs9i12riqtrsg@google.com,4,ラブストーリーが始まらない,no,no,no,,SUPERNOVA KAWASAKI,『BUNFES Vol.3』,【イベント】『BUNFES Vol.3』,2026-08-17.txt
